
id	uid	Now song	n		n
14823656	f19144c9-6dfa-482f-bf14-aba2f4c56a5b	Round the Bend	1153646	\N		0	2013-04-17 11:34:07.770558+00	f
3654	6e9c8023-c8ca-407f-ac9a-e5720554e13b	Gone	197	266773		0	\N	f
3657	3b033b80-fd74-411c-8532-d8de9c1eba49	Last Night on Earth	197	285666		0	\N	f
3661	a8903998-b286-4715-899a-83400f7a1f91	The Playboy Mansion	197	280466		0	\N	f
3662	2d168e25-9d29-401c-8c8a-70f6f7c70d38	Wake Up Dead Man	197	292733		0	\N	f
3663	3b40b518-a2aa-4ee9-9a33-7b95166afd91	Seconds	197	190533		0	\N	f
3669	3f9ace21-c7e4-425e-8f6e-7178958bad15	316	782	89706		0	\N	f
3671	9cd5b47e-af9e-4f0b-aa0f-beeb04ca1c8e	Right Now	782	321560		0	\N	f
3681	a126e74a-abcc-4635-82cf-2fb9f1efec3f	Airportman	10302	253506		0	\N	f
3806	e1699337-4db4-45af-98bb-b75f09866674	Ann Jane	980	240200		0	\N	f
3807	3e035fe4-22f3-4716-ad80-1573d8b88c0c	Ten Little Kids	980	273266		0	\N	f
12520470	0c2be365-86ec-4f65-9157-1b9107e9142c	Couplets du Mysoli	795471	481000		0	2012-07-17 16:03:52.39536+00	f
16191401	a852a6cb-30ff-4333-9c78-5b202ecf553d	Cannibalism	191765	279066		0	2014-05-17 12:59:46.966059+00	f
3893	1cbff13a-63d7-48d0-b352-15a4575480ef	Operation Eagle Lie	989	201333		0	\N	f
16191402	7f445c28-b966-488d-9cd4-71a5a010d598	Graceful Hooligan	191765	215733		0	2014-05-17 12:59:46.966059+00	f
4112	29d66b65-5b4b-4ca9-9ff4-d65ddb6abbc9	Blue Guitar	1019	371280		0	\N	f
4182	4a96a1d4-33ac-4254-9855-0236a87af046	Fortune	992	227466		0	\N	f
4183	f813a700-b647-43ae-9cc5-d11ab7cda786	Ocean	992	201666		0	\N	f
4186	717b20ba-cd18-4b19-bf25-930f174bf550	A Passage in Time	992	243840		0	\N	f
4187	37b26ba9-4a00-4da4-9054-9d06bd79e583	Wild in the Woods	992	226600		0	\N	f
1828	5b794f85-4dc2-463a-ac9a-f8b45a36108d	Dj Intros	341	56133		0	2015-11-02 04:01:33.994022+00	f
17786362	b785fcfb-3d5c-4219-91a1-a81e40b5e7f9	MC1	506085	52213		0	2015-05-18 20:10:40.513691+00	f
17786363	ade6e7fe-93b9-421f-a6bb-1a50c0c138a7	My Fate	506085	248306		0	2015-05-18 20:10:40.513691+00	f
4215	4ec49551-3ae3-4cd8-9f28-7e70009df2c5	Chant of the Paladin	992	228600		0	\N	f
4217	9b19900a-390f-4980-b109-a801ce8b3ebc	Echolalia	992	77066		0	\N	f
17786364	52c7b51e-f6a2-4602-8039-f64a2037d378	MC2	506085	61373		0	2015-05-18 20:10:40.513691+00	f
17185760	9124bc18-37c6-4652-a911-c85e02436bb2	Endless Believer	4853	504000	live	0	2015-08-01 09:56:14.235985+00	f
4280	1e590a5f-b4a9-490b-a862-31d16cda4b18	Inertia Creeps (Alpha mix)	4	355400		0	\N	f
4408	c6510d21-cb63-4804-b523-7bd2cd5c7b9d	Intro	402	68760		0	\N	f
12979509	6af55c89-2ece-48eb-a813-f0a97c4c4ddb	St. Stephen	1528	\N		0	2011-11-26 08:06:42.619703+00	f
3660	2dce4b65-959b-4e28-a01d-732ac5e09d8c	Please	197	302506		0	2012-05-17 19:07:41.321128+00	f
4455	2a131ac8-86fb-4f53-a8e9-637d49cacbbe	Swallow You Down	1081	233933		0	\N	f
4462	9cc39a90-4f7d-482c-9c5c-6a719baf0668	Untitled and Unsung	1083	213133		0	\N	f
4513	d9900aea-999e-4fb2-bc46-1ead8ee44cd2	World Cup Fever	1079	132000		0	\N	f
4753	3e8759bf-9841-46ff-bfcf-89384afb5284	Coyote / Streetside Jesus	1089	373560		0	2015-08-25 22:01:20.702133+00	f
4543	2294ea91-5161-415f-b849-b39511ce6c9e	Fighter Pilot	1081	192000		0	\N	f
4544	d88e7c90-2d70-43ab-85da-4f2f6f5ca714	Love Tractor	1081	176266		0	\N	f
1766	9475a4c4-1c6c-4cc2-91b0-478532c2b61c	I’m the Fixer	44946	\N		0	2017-03-22 06:31:45.03807+00	f
4545	73e9caf3-844d-4d3b-b2b1-677117feaa1c	Your Amazing Life	1081	279426		0	\N	f
4546	5b1f06f7-8d42-4d9b-899a-fcd8ef782852	Sidewinder	1081	235373		0	\N	f
4547	2227f83f-ce7c-4da8-a7fa-93b371b6a146	Magnus	1081	215133		0	\N	f
4548	b5663958-9662-4ab4-b26f-440ef0649a8d	Casper's Coming Home	1081	306800		0	\N	f
4550	f8bd1304-fa2d-4374-9bf4-70b2936649c4	Between the Trees	1081	216800		0	\N	f
4554	5fd0fb85-ca0c-468c-bb3e-b6ae10b9a2f8	Cancer Show	1081	202000		0	\N	f
4562	e93b3896-802a-4d12-9d82-09feff472b17	Some Kind of Fun	1081	195000		0	\N	f
4692	b29861f7-1604-49c8-af93-2066c42fed06	The Bees	1083	298266		0	\N	f
4693	7b92aaa5-3b97-4137-940c-bec7823c365d	King	1083	258093		0	\N	f
4696	6e58cbd8-8ac2-468d-a0a1-285245b1c926	Judas My Heart	1083	321573		0	\N	f
4698	5b0f87f9-31b7-487d-894b-8f190fd428bf	Angel	1083	178160		0	\N	f
4699	3990de74-6085-46a8-9139-53891b0baa23	Dusted	1083	168573		0	\N	f
4705	76441a74-9c05-45aa-ac3c-9e22fc830d3f	White Belly	1083	215906		0	\N	f
4707	c276b77e-d840-4960-90c2-367a92ba57f7	Star	1083	86666		0	\N	f
4708	6c001500-3595-4efd-a27d-600c7b8c3f61	Sad Dress	1083	225400		0	\N	f
4709	9ed15819-926e-4c92-ac87-8bf43d661bde	Stay	1083	296493		0	\N	f
13064187	6e8d0898-cdb8-4bf4-a86e-1e812850e9f5	Shimme-Sha-Wobble	425979	186360		0	2011-12-21 00:36:31.933108+00	f
4720	33022409-1b08-4574-8df5-8abc0c941c45	Best Imitation of Myself	935	160573		0	\N	f
4739	3e266156-7343-48d4-a806-9df5e3398402	Feel to Believe	43	244493		0	\N	f
4749	52f75092-7f0b-4dfa-bf85-1ee8516fb952	Summerhouse	1089	156600		0	\N	f
4751	274fd2e6-365d-459c-b62d-40665ef821b3	Heaven	1089	258333		0	\N	f
4785	cb80b29d-b9d0-4868-b3f3-e290a223b47b	Two Beers Later	45	190493		0	\N	f
4786	d08b417a-7b7d-42d0-9ad0-9b8f9bf9ddc1	O Chenilla	45	215400		0	\N	f
4787	4c271916-48a5-4023-9b05-c884f76ada7a	Cadallaca Theme	45	152600		0	\N	f
4789	cf471b29-8d00-44e6-aacd-43cf050f57e8	Winter Storm '98	45	203960		0	\N	f
16181280	54abae61-14ea-4fbf-b383-c2497c54e88e	Enter the Void	1314140	60581		0	2014-05-14 17:56:10.514353+00	f
16181281	b8b0ab1a-9a00-4b16-9a2c-15574ba6d2c1	The Parallel	1314140	180822		0	2014-05-14 17:56:10.514353+00	f
16181282	f48a2bb3-255b-4df4-ab25-4972580b357d	A Hostile Entity	1314141	502964		0	2014-05-14 17:56:10.514353+00	f
16191403	627fbfe7-c21e-480d-af98-d33dd110bfb8	Sunshade	191765	230933		0	2014-05-17 12:59:46.966059+00	f
5222	e66c9f67-cc65-491d-a406-8631e87b6e05	Unsatisfied	28	241866		0	\N	f
5235	6697861e-701d-4bf6-a247-9dd065841afb	The Ballad of Peter Pumpkinhead	1192	300933		0	\N	f
5340	4d0415d3-7f84-4db5-ab33-0eb01b46c60d	Stay	1226	202066		0	\N	f
5344	a8405c15-31fb-44f4-9c53-f081dcb6bee9	Toronto #4	1226	179200		0	\N	f
5347	a56e7fe9-8365-4224-a0bb-5c53f2b516be	The Bear	1226	235666		0	\N	f
5622	8ba8839d-8dad-4c91-bca8-65ea1e2c7058	Just Come Back to Me (original extended mix)	89444	322000		0	\N	f
6329	565502bd-a170-434c-8d89-fe1fb76fbe8e	Lorca's Novena	23819	275360		0	\N	f
12520472	a83f30ca-d16f-4071-8efb-6a2e7743c1ea	Rêves d'amour, rêves de gloire	795471	322000		0	2012-07-17 16:03:52.39536+00	f
6464	651a6263-bfde-4990-a571-14c31950bfe1	Dreams	441	214893		0	\N	f
6471	b02df72d-9567-41aa-8e4a-9eb13ac9df16	What It Feels Like	441	151026		0	\N	f
6472	fbd4443d-2e64-4e7b-bcfa-c80b0cd81cf4	The Ballad of Jenny Rae	441	230906		0	\N	f
6474	1dcf847d-5682-4f11-90ad-0a7e6ba33bdd	Someday	441	211640		0	\N	f
6475	9479d85c-9c53-4d39-aa1b-2994f6d817ef	Fool	441	270760		0	\N	f
6484	3265fe7b-77a7-4e59-b53e-d19ce13cbeb1	Someone Out There	1019	182586		0	\N	f
14823657	594103ea-c7d9-47a4-96c3-f2a45ac1de78	Lmb Blues	1153646	\N		0	2013-04-17 11:34:07.770558+00	f
6527	33d9c122-ebce-4d90-a4d2-817e1a0adf95	You're Aging Well	1213	253306		0	\N	f
6528	56f5f7e4-ec41-41eb-b292-851a5ba880f3	Traveling Again (Traveling I)	1213	221093		0	\N	f
6531	ec86b8f6-02d4-4d64-ab72-e981686f7e7b	This Is Not the House That Pain Built	1213	216733		0	\N	f
6582	2a873794-a047-42ec-87c6-aaa474cb2da9	Side One Suite: Some Birds / Sounds Like / Slang / My Double / Three Walls and Bars / Reprise: Some Birds	1359	630493		0	\N	f
6595	2e8e0719-0490-41ed-9ed2-eff768669556	The Credits: Out-takes From Terry's Movie	1359	228933		0	\N	f
4691	8988058e-99d9-44e4-8ec6-cafb3699b7d2	Super-Connected	1083	265000		0	2014-04-15 05:11:46.594173+00	f
4726	1ccd02c2-54a2-46d3-ab37-c360f4493e39	For All the Pretty People	935	202000		0	2014-04-15 05:11:46.594173+00	f
6486	e195e500-1e03-49f0-9128-d7e01f595695	Five Room Love Story	1019	319000		0	2014-04-15 05:11:48.005573+00	f
6495	5bc873a9-e1c6-444a-b00e-e00a8995813f	My Father's House	1019	263000		0	2014-04-15 05:11:48.005573+00	f
12884140	e7bae929-34f2-46d6-8541-7c248ed820e5	Taste	876468	306920		0	2014-04-24 21:48:47.897662+00	f
4219	7f805a45-4dbe-4584-acc2-b3a22f96cb9a	Ullyses	992	309733		0	2015-02-09 07:01:38.624092+00	f
6597	bee20d69-f8bd-485b-968e-3d15afae3018	The Train and the Gate: From Terry's Movie	1359	199773		0	\N	f
6614	2cf8a279-e2ed-48b6-9a18-f92e3b3c28f4	The Highwayman	977	620666		0	\N	f
14823661	9d7f9d78-bb73-42c5-a5a1-0772d2684f5b	Holograma Vacio	1153647	189000		0	2013-04-17 11:36:49.291215+00	f
14823663	5b1072e4-69d4-4d4c-8756-4a876809d14a	Huella Sin Fin	1153647	175000		0	2013-04-17 11:36:49.291215+00	f
14823666	c5cfea27-fb84-44c0-97f3-285c0b483f0e	Mas	1153647	154000		0	2013-04-17 11:36:49.291215+00	f
14823667	eff3baf6-5b08-476b-a83e-dca201a63ff3	Hotel Rouge	1153647	337000		0	2013-04-17 11:36:49.291215+00	f
16181283	d69e6a18-8d65-45f5-aee5-d7b1c847e75b	Transcending Reality	1314140	190958		0	2014-05-14 17:56:10.514353+00	f
16181284	27404899-8a46-4eff-9b82-6bdcaf8830a3	Contemplation	1314140	287532		0	2014-05-14 17:56:10.514353+00	f
6892	10e983c4-d3eb-4a9d-a7db-f188dd277722	Ain't No End	980	225666		0	\N	f
6901	7723e982-3b62-4df2-bb60-495cae113e75	Trouble	980	290026		0	\N	f
6903	e75bab30-5f67-4a97-b0db-7417afa98679	Stick in the Mud	980	215453		0	\N	f
6905	ac2a2bb2-a33a-4ada-a823-58fb71df89ed	Poor Little Fish	980	235600		0	\N	f
6911	de26fbb0-463b-4901-9ff1-02fa829080eb	Sound of Lies	980	235813		0	\N	f
6918	0dc91d57-a769-4170-b6e2-cc03904a7f0d	Over My Shoulder	980	220640		0	\N	f
6925	10c7e760-5cd0-4b00-98b2-4ce8f64269d1	Red's Song	980	238466		0	\N	f
7041	17c4c63a-01b2-4043-9db5-cb185a5f22bd	Ambition Now	1163	221400		0	\N	f
7086	0346c77d-10b3-4168-b2db-1a6e9dbf562e	Ode to Rollerball	2955	210373		0	\N	f
7089	8a2d3a3b-021b-4ded-aa3d-c8fbdabd6a06	In Search Of	57077	297560		0	\N	f
7477	beaa896e-9587-4b4a-a5ff-5e8b72c525e5	Hands Are Tied	81669	198026		0	\N	f
7480	dbc61884-ac5a-4e38-88ff-6866d97ce1f9	Lost Horizons	81669	200933		0	\N	f
7482	70537d12-0bc7-4d5d-8c1c-920d3bbe7673	Pieces of the Night	81669	274826		0	\N	f
8790409	56a4e85f-bde2-4eb7-a846-b365eca5518b	All I Want for Christmas Is You	111	248000		0	2013-05-24 16:13:07.315104+00	f
17786365	921b1527-662b-4397-ad75-0bb0f75b48cc	サマーライオン	506085	227520		0	2015-05-18 20:10:40.513691+00	f
4762	af4d9a69-1d4d-419e-9092-4fab0926b5c9	All That I Need	305	168906		0	2016-12-15 14:00:21.856301+00	f
4761	98c7ea4e-6bcf-437f-939c-52828db332ee	John Sinclair	305	216306		0	2016-12-15 14:00:21.692391+00	f
16191405	8fabaf99-4082-481f-a01e-99c03b9eec61	Barbaric	191765	312466		0	2014-05-17 12:59:46.966059+00	f
8570173	9bd751c1-14ad-4584-b66f-f045bfea750e	I Want You for Myself (Full Intention radio edit)	33459	206000		0	2013-05-22 17:00:18.597164+00	f
14915330	4b94123d-6d1b-43ed-8cb3-2e4de3b230dc	Never Felt Love at All	107700	390000		0	2013-05-15 16:27:51.279529+00	f
14915331	48cf62a3-77fc-430f-b496-f58de142cf73	Rejected Ones	107700	226000		0	2013-05-15 16:27:51.279529+00	f
7564	9b49932a-b7a8-4d70-a31c-32736f0cbd53	Symmetry C	1454	392000		0	\N	f
